Name,SFR_NUV_Msun_per_yr,SFR_FUV_Msun_per_yr,SFR_Halpha_Msun_per_yr
Arp85_1_sbt_disk_1_0       ,1.8980896314162552,1.2619115158340186,
Arp85_10_sbt_disk_1_0      ,1.0444715330454633,0.4168390936426894,
Arp85_11_sbt_disk_1_0      ,0.6057934891663687,0.45102179836054085,
Arp85_12_sbt_disk_1_0      ,4.529208375115327,3.066948228851678,
Arp85_13_sbt_disk_1_0      ,0.7691108561516593,0.4215866915201688,
Arp85_14_sbt_disk_1_0      ,6.770074573285593,2.572248530018327,
Arp85_15_sbt_disk_1_0      ,0.3152404990646307,0.26491596156334934,
Arp85_16_sbt_disk_1_0      ,0.49754825755983895,0.3931011042552925,
Arp85_17_sbt_disk_1_0      ,2.126923849110762,1.3065389358823247,
Arp85_18_sbt_disk_1_0      ,1.623678474097947,1.1755052344638939,
Arp85_19_sbt_disk_1_0      ,1.434724078574268,0.8612142549747592,
Arp85_2_sbt_disk_1_0       ,0.58015646062798,0.3114424207626473,
Arp85_20_sbt_disk_1_0      ,1.0254811415355456,0.5896516563829388,
Arp85_21_sbt_disk_1_0      ,2.012981500051256,1.1527167646519931,
Arp85_22_sbt_disk_1_0      ,1.3768033844690197,0.7083416033199232,
Arp85_23_sbt_disk_1_0      ,1.0909979922447612,0.7472719059152542,
Arp85_24_sbt_disk_1_0      ,0.29340154882822556,0.17186304316475348,
Arp85_25_sbt_disk_1_0      ,0.9514186146468675,0.6665627419981046,
Arp85_26_sbt_disk_1_0      ,0.24022845260045655,0.20984382618458852,
Arp85_27_sbt_disk_1_0      ,0.695048329262981,0.49469969883335124,
Arp85_28_sbt_disk_1_0      ,1.8297242219805525,1.2448201634750928,
Arp85_29_sbt_disk_1_0      ,1.2191831349367044,0.8764065681826931,
Arp85_3_sbt_disk_1_0       ,0.2839063530732668,0.18705535637268753,
Arp85_30_sbt_disk_1_0      ,1.107139825028191,0.785252688935089,
Arp85_31_sbt_disk_1_0      ,0.17756016061772875,0.1481250537773566,
Arp85_32_sbt_disk_1_0      ,0.8127887566244695,0.5706612648730213,
Arp85_33_sbt_disk_1_0      ,0.435829485152607,0.3921515846797966,
Arp85_4_sbt_disk_1_0       ,1.6331736698529062,1.0292792198375293,
Arp85_5_sbt_disk_1_0       ,3.9215158467979663,2.4402653090244004,
Arp85_6_sbt_disk_1_0       ,0.11774042736148857,0.13768033844690197,
Arp85_7_sbt_disk_1_0       ,0.650420909214675,0.503245375012814,
Arp85_8_sbt_disk_1_0       ,0.37031263444339146,0.14527649505086898,
Arp85_9_sbt_disk_1_0       ,0.922933027381991,0.50419489458831,
Arp86_1_sbt_disk_1_0       ,0.2848558726487627,0.19939911085413387,3484.0586138016533
Arp86_11_sbt_disk_1_0      ,0.016141832783429885,0.011394234905950507,238.7363504103916
Arp86_12_sbt_disk_1_0      ,0.02183895023640514,0.020889430660909265,82.06562045357211
Arp86_14_sbt_disk_1_0      ,0.007691108561516593,0.00816586834926453,92.13731023651052
Arp86_15_sbt_disk_1_0      ,0.007975964434165355,0.009210339882309996,105.19320439957882
Arp86_16_sbt_disk_1_0      ,0.026586548113884518,0.010444715330454633,89.52613140389685
Arp86_17_sbt_disk_1_0      ,0.011394234905950507,0.012343754481446381,152.94047448165713
Arp86_2_sbt_disk_1_0       ,0.06551685070921544,0.05032453750128141,473.74244534562087
Arp86_20_sbt_disk_1_0      ,0.015192313207934011,0.010444715330454633,44.76306570194843
Arp86_21_sbt_disk_1_0      ,0.012343754481446381,0.008735580094562056,55.95383212743553
Arp86_22_sbt_disk_1_0      ,0.01709135235892576,0.013293274056942259,117.50304746761462
Arp86_23_sbt_disk_1_0      ,0.013293274056942259,0.009495195754958758,12.682868615552055
Arp86_24_sbt_disk_1_0      ,0.03323318514235565,0.013293274056942259,44.76306570194843
Arp86_25_sbt_disk_1_0      ,0.037980783019835034,0.01709135235892576,33.572299276461315
Arp86_26_sbt_disk_1_0      ,0.006741588986020717,0.0075961566039670055,7.833536497840975
Arp86_27_sbt_disk_1_0      ,0.014242793632438133,0.013293274056942259,113.77279199245224
Arp86_28_sbt_disk_1_0      ,0.007501204646417418,0.008735580094562056,28.349941611234
Arp86_30_sbt_disk_1_0      ,0.008450724221913291,0.010444715330454633,9.698664235422159
Arp86_31_sbt_disk_1_0      ,0.037980783019835034,0.014242793632438133,44.76306570194843
Arp86_32_sbt_disk_1_0      ,0.015192313207934011,0.015192313207934011,51.850551104756924
Arp86_33_sbt_disk_1_0      ,0.015192313207934011,0.010444715330454633,14.921021900649475
